Player,Role,Team,Opponent_Team,Opponent_Player,Date,Week,Day,Patch,Stage,No_Game,all_Games,Format,Game_of_day,Side,Time,Ban,Ban_Opponent,Pick,Pick_Opponent,Champion,Champion_Opponent,Outcome,Kills_Team,Turrets_Team,Dragon_Team,Baron_Team,Level,Kills,Deaths,Assists,KDA,CS,CS_in_Teams_Jungle,CS_in_Enemy_Jungle,CSM,Golds,GPM,GOLD%,Vision_Score,Wards_placed,Wards_destroyed,Control_Wards_Purchased,Detector_Wards_Placed,VSPM,WPM,VWPM,WCPM,VS%,Total_damage_to_Champion,Physical_Damage,Magic_Damage,True_Damage,DPM,DMG%,K+A_Per_Minute,KP%,Solo_kills,Double_kills,Triple_kills,Quadra_kills,Penta_kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives_Stolen,Damage_dealt_to_turrets,Damage_dealt_to buildings,Total_heal,Total_Heals_On_Teammates,Damage_self_mitigated,Total_Damage_Shielded_On_Teammates,Time_ccing_others,Total_Time_CC_Dealt,Total_damage_taken,Total_Time_Spent_Dead,Consumables_purchased,Items_Purchased,Shutdown_bounty_collected,Shutdown_bounty_lost
Labrov,SUPPORT,BDS,FNC,Jun,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,2,Blue,0:36:04,Kaisa,Braum,Renekton,Rumble,Rell,Nautilus,Win,22,8,5,2,14,2,2,15,8.5,37,0,0,1,9784,271,13.6,128,57,16,14,13,3.55,1.58,0.39,0.44,36.6,6766,425,4388,1953,188,7.8,0.47,77.3,0,0,0,0,0,45,-2,-114,0,0,551,551,2375,0,26080,1150,35,72,17187,79,16,31,0,0
Oscarinin,TOP,FNC,BDS,Adam,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,2,Red,0:36:04,Neeko,Taliyah,Karma,Orianna,Rumble,Renekton,Loss,8,2,0,0,16,3,5,3,1.2,263,6,0,7.3,12185,338,20.5,21,10,4,1,1,0.58,0.28,0.03,0.11,7.6,27621,856,25795,970,766,30.3,0.17,75,2,0,0,0,0,954,19,1209,1,0,1940,1940,1184,447,26231,0,14,292,22180,213,4,24,0,250
Razork,JUNGLE,FNC,BDS,Sheo,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,2,Red,0:36:04,Smolder,Jax,Vi,Xin_Zhao,Vi,Xin_Zhao,Loss,8,2,0,0,15,1,7,2,0.4,204,174,0,5.7,10504,291,17.7,61,13,15,11,11,1.69,0.36,0.3,0.42,22.1,10724,10350,0,374,297,11.8,0.08,37.5,0,0,0,0,0,-381,13,155,0,0,0,0,13550,0,54305,0,30,302,37033,209,12,29,0,0
Humanoid,MID,FNC,BDS,nuc,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,2,Red,0:36:04,Kalista,Varus,Nautilus,Zeri,Karma,Orianna,Loss,8,2,0,0,17,3,3,1,1.3,306,4,0,8.5,14079,390,23.7,32,14,8,1,1,0.89,0.39,0.03,0.22,11.6,29823,510,28503,810,827,32.8,0.11,50,0,0,0,0,0,-528,-7,-592,0,0,26,26,3680,0,18912,1675,29,385,18847,70,3,25,1300,100
Noah,ADCARRY,FNC,BDS,Ice,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,2,Red,0:36:04,Olaf,Twisted_Fate,Jinx,Rell,Jinx,Zeri,Loss,8,2,0,0,16,1,3,4,1.7,371,45,0,10.3,15101,419,25.4,42,15,12,4,4,1.16,0.42,0.11,0.33,15.2,17593,16002,1479,112,488,19.3,0.14,62.5,0,0,0,0,0,626,-1,-168,0,0,2471,2471,4407,0,9487,0,6,112,15799,152,7,23,0,400
Jun,SUPPORT,FNC,BDS,Labrov,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,2,Red,0:36:04,Braum,Kaisa,Rumble,Renekton,Nautilus,Rell,Loss,8,2,0,0,12,0,4,5,1.3,40,0,0,1.1,7602,211,12.8,120,70,10,20,20,3.33,1.94,0.55,0.28,43.5,5271,1019,3264,988,146,5.8,0.14,62.5,0,0,0,0,0,-45,2,114,0,0,0,0,2174,736,29818,0,45,204,17801,149,24,41,0,0
Brokenblade,TOP,G2,SK,Irrelevant,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,3,Blue,0:28:08,Vi,Ashe,Neeko,Ahri,RekSai,KSante,Win,15,10,4,1,16,3,1,7,10,250,0,0,8.9,12189,433,21,35,15,5,6,5,1.24,0.53,0.21,0.18,14,22833,11569,11264,0,812,29.6,0.36,66.7,1,0,0,0,0,1026,28,274,0,0,7013,7013,38150,0,67455,0,34,133,50118,0,7,23,0,550
Yike,JUNGLE,G2,SK,Isma,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,3,Blue,0:28:08,Jarvan_IV,Kalista,Draven,Lee_Sin,Viego,Lee_Sin,Win,15,10,4,1,15,2,1,10,12,190,161,0,6.8,10924,388,18.8,34,7,12,11,4,1.21,0.25,0.39,0.43,13.6,11141,10338,485,318,396,14.4,0.43,80,1,0,0,0,0,-17,-1,-220,-1,0,2565,2565,12899,0,21601,294,9,291,18602,36,5,22,0,0
Caps,MID,G2,SK,Nisqy,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,3,Blue,0:28:08,Varus,Rell,Viego,KSante,Annie,Ahri,Win,15,10,4,1,16,4,1,9,13,223,0,0,7.9,11555,411,19.9,29,11,7,5,5,1.03,0.39,0.18,0.25,11.6,17316,1136,15950,230,615,22.4,0.46,86.7,0,0,0,0,0,182,1,-223,0,0,5410,5410,2289,83,9924,1869,36,350,10484,26,8,22,0,50
Hans_Sama,ADCARRY,G2,SK,Exakick,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,3,Blue,0:28:08,Renata_Glasc,Twisted_Fate,RekSai,Rakan,Draven,Xayah,Win,15,10,4,1,15,6,0,4,Perfect_KDA,291,21,0,10.3,16138,574,27.8,41,14,15,2,2,1.46,0.5,0.07,0.53,16.4,16987,16814,0,173,604,22,0.36,66.7,0,1,0,0,0,576,22,789,0,0,10409,10409,6604,135,7446,0,8,142,9580,0,5,18,0,0
Mikyx,SUPPORT,G2,SK,Doss,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,3,Blue,0:28:08,Braum,Nautilus,Annie,Xayah,Neeko,Rakan,Win,15,10,4,1,11,0,1,4,4,25,1,0,0.9,7337,261,12.6,111,62,17,9,9,3.95,2.2,0.32,0.6,44.4,8955,613,7912,430,318,11.6,0.14,26.7,0,0,0,0,0,202,0,-367,0,0,1283,1283,616,0,4316,0,24,84,8164,35,11,24,0,0
Irrelevant,TOP,SK,G2,Brokenblade,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,3,Red,0:28:08,Ashe,Vi,Ahri,Neeko,KSante,RekSai,Loss,4,2,0,0,15,0,3,1,0.3,213,0,0,7.6,8604,306,20.2,21,8,6,4,3,0.75,0.28,0.14,0.21,9.5,14639,12561,1190,888,520,28.6,0.04,25,0,0,0,0,0,-1026,-28,-274,0,0,0,0,1992,0,36776,0,33,1975,26108,87,5,17,0,0
Isma,JUNGLE,SK,G2,Yike,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,3,Red,0:28:08,Kalista,Jarvan_IV,Lee_Sin,Draven,Lee_Sin,Viego,Loss,4,2,0,0,13,3,2,1,2,159,144,0,5.7,9477,337,22.2,32,15,4,5,5,1.14,0.53,0.18,0.14,14.4,7859,6905,746,208,279,15.4,0.14,100,0,0,0,0,0,17,1,220,1,0,1971,1971,15877,0,25750,848,15,456,31639,80,6,18,550,0
Nisqy,MID,SK,G2,Caps,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,3,Red,0:28:08,Rell,Varus,KSante,Viego,Ahri,Annie,Loss,4,2,0,0,14,1,5,2,0.6,208,0,0,7.4,9123,324,21.4,45,19,11,6,6,1.6,0.68,0.21,0.39,20.3,12362,1421,8999,1942,439,24.2,0.11,75,0,0,0,0,0,-182,-1,223,0,0,2400,2400,2047,0,10343,0,15,49,15745,175,8,23,50,0
Exakick,ADCARRY,SK,G2,Hans_Sama,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,3,Red,0:28:08,Twisted_Fate,Renata_Glasc,Rakan,RekSai,Xayah,Draven,Loss,4,2,0,0,13,0,2,2,1,245,4,0,8.7,9533,339,22.3,30,13,14,4,4,1.07,0.46,0.14,0.5,13.5,12326,12206,0,120,438,24.1,0.07,50,0,0,0,0,0,-576,-22,-789,0,0,297,297,2279,0,6815,0,17,94,12910,74,5,23,0,0
Doss,SUPPORT,SK,G2,Mikyx,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,3,Red,0:28:08,Nautilus,Braum,Xayah,Annie,Rakan,Neeko,Loss,4,2,0,0,10,0,3,3,1,22,0,0,0.8,5950,211,13.9,94,58,10,11,10,3.34,2.06,0.39,0.36,42.3,3934,909,2304,721,140,7.7,0.11,75,0,0,0,0,0,-202,0,367,0,0,119,119,5409,1906,12098,2157,21,75,14407,49,13,27,0,0
Myrwn,TOP,MDK,TH,Wunder,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,4,Blue,0:32:30,Kalista,Smolder,Senna,Orianna,Gragas,Aatrox,Loss,1,3,2,0,16,0,5,0,0,243,0,0,7.5,10233,315,21.5,25,9,4,2,2,0.77,0.28,0.06,0.12,11.5,18454,1615,16738,101,568,28.3,0,0,0,0,0,0,0,20,-8,-33,0,0,1490,1490,14973,0,27685,0,43,538,38824,175,4,27,0,50
Elyoya,JUNGLE,MDK,TH,Jankos,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,4,Blue,0:32:30,Varus,Ivern,Ahri,Zeri,Jax,Volibear,Loss,1,3,2,0,13,0,3,1,0.3,192,171,0,5.9,9109,280,19.2,54,16,16,10,8,1.66,0.49,0.31,0.49,24.8,5276,2851,2337,88,162,8.1,0.03,100,0,0,0,0,0,-516,7,60,0,0,2569,2569,13034,0,25081,0,8,183,26639,109,11,24,0,0
Fresskowy,MID,MDK,TH,Zwyroo,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,4,Blue,0:32:30,Neeko,Vi,Nautilus,Rakan,Ahri,Orianna,Loss,1,3,2,0,15,1,3,0,0.3,257,0,0,7.9,10722,330,22.6,35,8,11,4,4,1.08,0.25,0.12,0.34,16.1,13235,809,8617,3809,407,20.3,0.03,100,0,0,0,0,0,8,-7,230,0,0,1236,1236,1848,0,5816,0,10,41,11009,99,7,23,0,50
Supa,ADCARRY,MDK,TH,Flakked,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,4,Blue,0:32:30,Gnar,Twisted_Fate,Jax,Volibear,Senna,Zeri,Loss,1,3,2,0,12,0,2,0,0,65,0,0,2,8674,267,18.3,68,30,18,4,4,2.09,0.92,0.12,0.55,31.2,21729,21483,0,246,669,33.3,0,0,0,0,0,0,0,-399,-87,-1162,-1,0,2111,2111,10836,4370,6007,2485,31,263,14525,62,6,25,0,0
Alvaro,SUPPORT,MDK,TH,Trymbi,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,4,Blue,0:32:30,Jarvan_IV,Xin_Zhao,Gragas,Aatrox,Nautilus,Rakan,Loss,1,3,2,0,12,0,3,0,0,189,0,0,5.8,8787,270,18.5,36,16,10,11,11,1.11,0.49,0.34,0.31,16.5,6464,1660,4739,65,199,9.9,0,0,0,0,0,0,0,834,89,1675,2,0,439,439,1644,656,32584,0,42,1391,19427,77,12,29,0,0
Wunder,TOP,TH,MDK,Myrwn,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,4,Red,0:32:30,Smolder,Kalista,Orianna,Senna,Aatrox,Gragas,Win,16,9,3,1,17,3,0,7,Perfect_KDA,274,12,0,8.4,12954,399,21.5,28,14,4,5,5,0.86,0.43,0.15,0.12,9.6,30581,25402,5179,0,941,38.4,0.31,62.5,0,0,0,0,0,-20,8,33,0,0,6562,6562,16832,0,24933,0,31,174,31920,0,6,29,0,0
Jankos,JUNGLE,TH,MDK,Elyoya,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,4,Red,0:32:30,Ivern,Varus,Zeri,Ahri,Volibear,Jax,Win,16,9,3,1,14,4,0,9,Perfect_KDA,165,148,0,5.1,10787,332,17.9,50,13,10,11,11,1.54,0.4,0.34,0.31,17.1,8517,5190,3123,204,262,10.7,0.4,81.3,0,0,0,0,0,516,-7,-60,0,0,690,690,17143,0,25229,0,15,394,25129,0,12,25,0,0
Zwyroo,MID,TH,MDK,Fresskowy,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,4,Red,0:32:30,Vi,Neeko,Rakan,Nautilus,Orianna,Ahri,Win,16,9,3,1,17,2,1,11,13,290,1,0,8.9,13712,422,22.8,34,14,5,4,4,1.05,0.43,0.12,0.15,11.6,15405,398,15007,0,474,19.4,0.4,81.3,0,0,0,0,0,-8,7,-230,0,0,9058,9058,1107,0,7021,1716,20,402,9565,8,6,22,0,0
Flakked,ADCARRY,TH,MDK,Supa,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,4,Red,0:32:30,Twisted_Fate,Gnar,Volibear,Jax,Zeri,Senna,Win,16,9,3,1,15,6,0,7,Perfect_KDA,271,31,0,8.3,14323,441,23.8,51,18,15,7,7,1.57,0.55,0.22,0.46,17.5,19404,11895,7217,292,597,24.4,0.4,81.3,0,1,0,0,0,399,87,1162,1,0,7116,7116,2478,0,11657,0,7,154,13333,0,8,28,50,0
Trymbi,SUPPORT,TH,MDK,Alvaro,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,4,Red,0:32:30,Xin_Zhao,Jarvan_IV,Aatrox,Gragas,Rakan,Nautilus,Win,16,9,3,1,12,1,0,12,Perfect_KDA,29,0,0,0.9,8473,261,14.1,129,74,11,9,9,3.97,2.28,0.28,0.34,44.2,5641,902,3885,854,174,7.1,0.4,81.3,0,0,0,0,0,-834,-89,-1675,-2,0,483,483,6549,2203,18403,2422,28,66,13062,0,11,27,50,0
Photon,TOP,VIT,KC,Cabochard,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,5,Blue,0:28:17,Zeri,Varus,Orianna,Ahri,Aatrox,Gnar,Win,13,11,3,1,16,3,0,1,Perfect_KDA,264,24,0,9.3,11851,419,20.8,30,8,5,3,3,1.06,0.28,0.11,0.18,12.4,19372,15797,3575,0,685,30.2,0.14,30.8,1,0,0,0,0,699,13,370,0,0,3098,3098,9372,0,16379,0,22,166,21458,0,4,20,0,0
Daglas,JUNGLE,VIT,KC,Bo,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,5,Blue,0:28:17,Vi,Kalista,Rell,Senna,Rell,Lee_Sin,Win,13,11,3,1,13,2,3,9,3.7,147,142,0,5.2,9753,345,17.1,31,9,3,9,7,1.1,0.32,0.32,0.11,12.8,3878,787,2951,140,137,6,0.39,84.6,0,0,0,0,0,321,5,-133,-1,0,419,419,9117,463,35149,0,24,297,20000,66,11,26,0,0
Vetheo,MID,VIT,KC,Saken,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,5,Blue,0:28:17,Jinx,Smolder,Twisted_Fate,Lee_Sin,Orianna,Ahri,Win,13,11,3,1,16,2,0,7,Perfect_KDA,302,16,0,10.7,13669,483,23.9,36,12,11,3,3,1.27,0.42,0.11,0.39,14.9,16801,368,16283,150,594,26.2,0.32,69.2,0,0,0,0,0,945,23,703,1,0,5345,5345,668,0,4007,3348,20,268,6103,0,6,18,0,0
Carzzy,ADCARRY,VIT,KC,Upset,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,5,Blue,0:28:17,Renekton,Rumble,Aatrox,Nautilus,Twisted_Fate,Senna,Win,13,11,3,1,13,3,2,5,4,224,8,0,7.9,12461,441,21.8,44,13,12,4,4,1.56,0.46,0.14,0.42,18.2,14457,5500,8620,337,511,22.5,0.28,61.5,0,0,0,0,0,1106,9,-754,0,0,8925,8925,3575,0,7897,0,23,202,11186,59,6,25,0,250
Hylissang,SUPPORT,VIT,KC,Targamas,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,5,Blue,0:28:17,Nilah,Draven,Camille,Gnar,Camille,Nautilus,Win,13,11,3,1,12,3,3,5,2.7,65,0,0,2.3,9360,331,16.4,101,51,13,9,8,3.57,1.8,0.32,0.46,41.7,9631,7055,735,1841,341,15,0.28,61.5,1,0,0,0,0,1016,5,1099,1,0,3436,3436,4162,0,14065,0,11,110,17589,43,11,26,0,150
Cabochard,TOP,KC,VIT,Photon,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,5,Red,0:28:17,Varus,Zeri,Ahri,Orianna,Gnar,Aatrox,Loss,8,0,0,0,15,2,1,2,4,208,0,0,7.4,8857,313,20.1,19,10,3,2,1,0.67,0.35,0.07,0.11,10.2,12165,10902,1206,57,430,24.3,0.14,50,1,0,0,0,0,-699,-13,-370,0,0,124,124,3073,0,15182,0,19,362,20313,42,5,25,0,0
Bo,JUNGLE,KC,VIT,Daglas,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,5,Red,0:28:17,Kalista,Vi,Senna,Rell,Lee_Sin,Rell,Loss,8,0,0,0,13,3,4,2,1.3,158,147,0,5.6,8936,316,20.2,26,11,3,5,3,0.92,0.39,0.18,0.11,14,8483,6913,888,682,300,17,0.18,62.5,0,1,0,0,0,-321,-5,133,1,0,0,0,18500,0,25011,314,12,578,32564,67,6,23,150,0
Saken,MID,KC,VIT,Vetheo,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,5,Red,0:28:17,Smolder,Jinx,Lee_Sin,Twisted_Fate,Ahri,Orianna,Loss,8,0,0,0,15,1,2,4,2.5,269,0,0,9.5,10135,358,22.9,38,15,12,3,2,1.34,0.53,0.11,0.42,20.4,12489,773,8415,3301,442,25,0.18,62.5,0,0,0,0,0,-945,-23,-703,-1,0,0,0,4284,0,6665,0,13,52,14924,42,5,23,0,0
Upset,ADCARRY,KC,VIT,Carzzy,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,5,Red,0:28:17,Rumble,Renekton,Nautilus,Aatrox,Senna,Twisted_Fate,Loss,8,0,0,0,14,1,0,5,Perfect_KDA,226,0,0,8,10099,357,22.9,16,11,4,2,2,0.57,0.39,0.07,0.14,8.6,13056,12285,0,771,462,26.1,0.21,75,1,0,0,0,0,-1106,-9,754,0,0,0,0,6722,3002,3408,1236,27,379,4919,0,3,19,250,0
Targamas,SUPPORT,KC,VIT,Hylissang,3/22/2024,3,1,v14.5,Spring_Season_24,1,1,1,5,Red,0:28:17,Draven,Nilah,Gnar,Camille,Nautilus,Camille,Loss,8,0,0,0,10,1,6,2,0.5,37,0,0,1.3,6136,217,13.9,87,44,14,12,10,3.08,1.56,0.42,0.49,46.8,3851,820,2041,990,136,7.7,0.11,37.5,0,0,0,0,0,-1016,-5,-1099,-1,0,0,0,1114,260,19041,208,33,216,16407,112,14,27,0,0
Irrelevant,TOP,SK,FNC,Oscarinin,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,1,Blue,0:33:59,Orianna,Neeko,Varus,Zeri,Renekton,Poppy,Loss,14,3,3,0,16,3,4,4,1.8,233,5,0,6.9,11418,336,20,30,10,2,6,5,0.88,0.29,0.18,0.06,10.6,29205,22825,5277,1103,859,24.5,0.21,50,1,0,0,0,0,691,2,485,0,0,1445,1445,27394,0,53890,0,34,93,65088,124,7,28,100,0
Isma,JUNGLE,SK,FNC,Razork,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,1,Blue,0:33:59,Jarvan_IV,Taliyah,Rell,Vi,Maokai,Vi,Loss,14,3,3,0,14,2,3,8,3.3,178,144,0,5.2,10620,313,18.6,36,7,11,7,4,1.06,0.21,0.21,0.32,12.7,17151,1136,12903,3112,505,14.4,0.29,71.4,0,0,0,0,0,-1077,-10,-1373,-1,0,1495,1495,26862,0,60580,0,69,799,46685,96,8,24,300,50
Nisqy,MID,SK,FNC,Humanoid,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,1,Blue,0:33:59,Ashe,Kalista,Renekton,Karma,Corki,Karma,Loss,14,3,3,0,16,4,3,6,3.3,253,39,0,7.4,14192,418,24.8,27,17,4,4,4,0.79,0.5,0.12,0.12,9.5,38907,5160,32073,1674,1145,32.7,0.29,71.4,0,0,0,0,0,-172,-27,-1435,-2,0,1889,1889,8201,0,14423,0,4,149,26988,50,7,26,500,50
Exakick,ADCARRY,SK,FNC,Noah,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,1,Blue,0:33:59,Rumble,Renata_Glasc,Corki,Poppy,Varus,Zeri,Loss,14,3,3,0,15,5,9,3,0.9,277,11,0,8.2,13091,385,22.9,54,17,13,8,7,1.59,0.5,0.24,0.38,19,26293,15846,9497,950,774,22.1,0.24,57.1,0,0,0,0,0,-1283,-39,-1872,-2,0,4162,4162,2228,0,15565,0,34,326,20643,227,10,30,0,0
Doss,SUPPORT,SK,FNC,Jun,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,1,Blue,0:33:59,Olaf,Hwei,Maokai,Alistar,Rell,Alistar,Loss,14,3,3,0,12,0,7,10,1.4,35,0,0,1,7904,233,13.8,137,76,14,13,11,4.03,2.24,0.38,0.41,48.2,7437,785,5590,1062,219,6.2,0.29,71.4,0,0,0,0,0,-331,3,122,0,0,1127,1127,3675,0,37252,2613,44,66,23787,159,15,31,0,0
Oscarinin,TOP,FNC,SK,Irrelevant,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,1,Red,0:33:59,Neeko,Orianna,Zeri,Varus,Poppy,Renekton,Win,26,11,2,2,17,2,5,9,2.2,223,4,0,6.6,12372,364,17.9,27,8,6,4,4,0.79,0.24,0.12,0.18,10,26815,18086,8544,185,789,17.5,0.32,42.3,0,0,0,0,0,-691,-2,-485,0,0,4987,4987,6137,0,80788,0,39,581,42141,193,6,27,0,0
Razork,JUNGLE,FNC,SK,Isma,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,1,Red,0:33:59,Taliyah,Jarvan_IV,Vi,Rell,Vi,Maokai,Win,26,11,2,2,16,5,3,14,6.3,201,184,0,5.9,13766,405,20,42,8,11,6,6,1.24,0.24,0.18,0.32,15.6,22749,21220,0,1529,669,14.8,0.56,73.1,1,0,0,0,0,1077,10,1373,1,0,1817,1817,24367,0,57547,0,42,376,47815,125,7,26,50,300
Humanoid,MID,FNC,SK,Nisqy,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,1,Red,0:33:59,Kalista,Ashe,Karma,Renekton,Karma,Corki,Win,26,11,2,2,17,3,4,11,3.5,244,2,0,7.2,13292,391,19.3,24,11,4,2,2,0.71,0.32,0.06,0.12,8.9,41573,1773,38263,1537,1223,27.1,0.41,53.8,0,0,0,0,0,172,27,1435,2,0,8430,8430,4245,1561,19817,5134,60,376,20521,140,4,21,0,100
Noah,ADCARRY,FNC,SK,Exakick,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,1,Red,0:33:59,Renata_Glasc,Rumble,Poppy,Corki,Zeri,Varus,Win,26,11,2,2,17,12,2,9,10.5,370,49,0,10.9,18938,557,27.5,64,16,24,6,6,1.88,0.47,0.18,0.71,23.8,52751,32305,18725,1721,1552,34.4,0.62,80.8,0,1,1,0,0,1283,39,1872,2,0,9924,9924,6586,0,20452,0,7,155,21890,43,8,27,50,500
Jun,SUPPORT,FNC,SK,Doss,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,1,Red,0:33:59,Hwei,Olaf,Alistar,Maokai,Alistar,Rell,Win,26,11,2,2,14,4,0,17,Perfect_KDA,29,0,0,0.9,10564,311,15.3,112,60,11,14,14,3.3,1.77,0.41,0.32,41.6,9565,681,7472,1412,281,6.2,0.62,80.8,0,0,0,0,0,331,-3,-122,0,0,216,216,24419,11744,52278,1796,54,100,31071,0,17,37,0,0
Photon,TOP,VIT,GX,Odoamne,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,2,Blue,0:36:36,Rumble,Twisted_Fate,Vi,Taliyah,KSante,Gnar,Loss,7,4,0,0,18,1,2,2,1.5,292,0,0,8,12518,342,20.6,26,9,7,3,3,0.71,0.25,0.08,0.19,8.9,9569,7078,1116,1375,261,15.8,0.08,42.9,0,0,0,0,0,247,-5,51,0,0,6526,6526,2765,0,37347,61,23,3109,23805,57,6,21,0,50
Daglas,JUNGLE,VIT,GX,Peach,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,2,Blue,0:36:36,Xayah,Senna,Smolder,Rell,Vi,Rell,Loss,7,4,0,0,15,0,2,6,3,212,171,0,5.8,10926,299,18,58,15,16,11,11,1.58,0.41,0.3,0.44,19.9,8630,8041,167,422,236,14.2,0.16,85.7,0,0,0,0,0,-256,7,167,0,0,2190,2190,12125,0,34901,0,29,242,28016,85,12,29,0,0
Vetheo,MID,VIT,GX,Jackies,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,2,Blue,0:36:36,Ashe,Orianna,Braum,Rakan,Syndra,Taliyah,Loss,7,4,0,0,18,3,4,2,1.3,339,4,0,9.3,15353,419,25.3,49,16,9,7,5,1.34,0.44,0.19,0.25,16.8,16765,525,14186,2054,458,27.6,0.14,71.4,0,0,0,0,0,540,16,60,0,0,3108,3108,1462,213,9612,0,32,627,16195,106,10,29,600,450
Carzzy,ADCARRY,VIT,GX,Patrik,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,2,Blue,0:36:36,Renekton,Aatrox,Syndra,Kalista,Smolder,Kalista,Loss,7,4,0,0,16,3,5,2,1,328,25,0,9,14532,397,23.9,38,15,11,4,4,1.04,0.41,0.11,0.3,13,21690,12341,3514,5835,593,35.7,0.14,71.4,0,1,0,0,0,-700,-17,-593,0,0,514,514,7186,0,10075,0,14,470,20592,120,6,25,300,350
Hylissang,SUPPORT,VIT,GX,IgNar,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,2,Blue,0:36:36,Zeri,Ahri,KSante,Gnar,Braum,Rakan,Loss,7,4,0,0,12,0,8,3,0.4,47,0,0,1.3,7456,204,12.3,121,56,23,11,10,3.31,1.53,0.3,0.63,41.4,4055,672,2907,476,111,6.7,0.08,42.9,0,0,0,0,0,-347,13,191,0,0,0,0,1472,548,28060,1904,39,176,24748,168,13,28,0,0
Odoamne,TOP,GX,VIT,Photon,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,2,Red,0:36:36,Twisted_Fate,Rumble,Taliyah,Vi,Gnar,KSante,Win,21,9,5,2,18,2,2,10,6,318,16,0,8.7,15895,434,22.2,44,17,8,7,6,1.2,0.46,0.19,0.22,12.3,21628,16544,4117,967,591,23.7,0.33,57.1,0,0,0,0,0,-247,5,-51,0,0,8062,8062,8005,0,37634,0,39,594,21279,68,8,28,250,150
Peach,JUNGLE,GX,VIT,Daglas,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,2,Red,0:36:36,Senna,Xayah,Rell,Smolder,Rell,Vi,Win,21,9,5,2,16,3,0,17,Perfect_KDA,158,128,0,4.3,12318,337,17.2,70,13,19,11,11,1.91,0.36,0.3,0.52,19.6,9398,1634,6808,956,257,10.3,0.55,95.2,0,0,0,0,0,256,-7,-167,0,0,437,437,13294,966,60982,872,45,350,24065,0,12,29,50,0
Jackies,MID,GX,VIT,Vetheo,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,2,Red,0:36:36,Orianna,Ashe,Rakan,Braum,Taliyah,Syndra,Win,21,9,5,2,18,6,1,11,17,317,8,0,8.7,16218,443,22.6,40,12,6,7,7,1.09,0.33,0.19,0.16,11.2,30143,1330,27591,1222,824,33,0.46,81,0,0,0,0,0,-540,-16,-60,0,0,6701,6701,4214,1389,19065,0,54,714,14460,49,12,38,500,150
